episode_id,arm,iteration_including_baseline,shared_baseline_attribution,rollout_executed,status,success,first_success_attempt,censored_after_attempt,actions_executed,velocity_evaluations,rollout_wall_seconds,proposal_seconds,provider_calls,cumulative_provider_calls,source_summary_sha256,input_tokens_sum,input_tokens_missing_calls,output_tokens_sum,output_tokens_missing_calls,reasoning_tokens_sum,reasoning_tokens_missing_calls,total_tokens_sum,total_tokens_missing_calls
libero_goal_ood:seed19:task3:state0,noise_language,2,False,True,budget_exhausted,False,,5,300,600,25.575099086854607,6.8982108840718865,1,1,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3555,0,282,0,0,0,3837,0
libero_goal_ood:seed19:task3:state0,noise_language,3,False,True,budget_exhausted,False,,5,300,600,25.426505476702005,9.416691709309816,1,2,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3921,0,391,0,71,0,4312,0
libero_goal_ood:seed19:task3:state0,noise_language,4,False,True,budget_exhausted,False,,5,300,600,25.2850921722129,11.758420248981565,1,3,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4329,0,389,0,47,0,4718,0
libero_goal_ood:seed19:task3:state0,noise_language,5,False,True,budget_exhausted,False,,5,300,600,25.291849192231894,13.723027563653886,1,4,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4750,0,457,0,55,0,5207,0
libero_goal_ood:seed19:task3:state0,noise_vision,1,True,True,budget_exhausted,False,,5,300,600,45.08561228727922,0,0,0,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task3:state0,noise_vision,2,False,True,budget_exhausted,False,,5,300,600,24.18497593374923,15.68355782981962,1,1,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3497,0,377,0,62,0,3874,0
libero_goal_ood:seed19:task3:state0,noise_vision,3,False,True,budget_exhausted,False,,5,300,600,24.031533102039248,13.409384072292596,1,2,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3906,0,441,0,94,0,4347,0
libero_goal_ood:seed19:task3:state0,noise_vision,4,False,True,budget_exhausted,False,,5,300,600,23.825206676032394,13.840069935657084,1,3,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4346,0,390,0,26,0,4736,0
libero_goal_ood:seed19:task3:state0,noise_vision,5,False,True,budget_exhausted,False,,5,300,600,23.791708880104125,7.959667033050209,1,4,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4803,0,429,0,57,0,5232,0
libero_goal_ood:seed19:task3:state0,language_vision,1,True,True,budget_exhausted,False,,5,300,600,45.08561228727922,0,0,0,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task3:state0,language_vision,2,False,True,budget_exhausted,False,,5,300,600,25.13450183114037,11.142918217927217,1,1,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3419,0,307,0,54,0,3726,0
libero_goal_ood:seed19:task3:state0,language_vision,3,False,True,budget_exhausted,False,,5,300,600,25.354176385328174,10.003397073596716,1,2,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3748,0,330,0,53,0,4078,0
libero_goal_ood:seed19:task3:state0,language_vision,4,False,True,budget_exhausted,False,,5,300,600,25.40200244402513,10.7009057411924,1,3,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4113,0,389,0,98,0,4502,0
libero_goal_ood:seed19:task3:state0,language_vision,5,False,True,budget_exhausted,False,,5,300,600,25.765745645854622,31.55797831295058,1,4,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4464,0,456,0,173,0,4920,0
libero_goal_ood:seed19:task3:state0,joint,1,True,True,budget_exhausted,False,,5,300,600,45.08561228727922,0,0,0,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task3:state0,joint,2,False,True,budget_exhausted,False,,5,300,600,25.150288220029324,8.158874801825732,1,1,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3549,0,308,0,0,0,3857,0
libero_goal_ood:seed19:task3:state0,joint,3,False,True,budget_exhausted,False,,5,300,600,25.74378828611225,40.270328217186034,1,2,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,3956,0,486,0,132,0,4442,0
libero_goal_ood:seed19:task3:state0,joint,4,False,True,budget_exhausted,False,,5,300,600,25.618350487202406,17.875973619986326,1,3,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4394,0,432,0,64,0,4826,0
libero_goal_ood:seed19:task3:state0,joint,5,False,True,budget_exhausted,False,,5,300,600,25.755575900897384,10.453385272994637,1,4,8f58c3f7169213ec3dd3d00fd8c3f1bb558451d4f5dd0371ef6a5eb38d49331a,4859,0,521,0,71,0,5380,0
libero_goal_ood:seed19:task4:state0,random_noise,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,noise_only,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,language_only,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,vision_only,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,noise_language,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,noise_vision,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,language_vision,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task4:state0,joint,1,True,True,success,True,1,,83,170,23.51203148206696,0,0,0,993b7e4cf0a50d47f4a9b2a0c17aa9a58ff302ff0ad7711d0dcadf35da0efe54,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,random_noise,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,noise_only,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,language_only,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,vision_only,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,noise_language,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,noise_vision,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,language_vision,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task5:state0,joint,1,True,True,success,True,1,,104,210,24.663528436794877,0,0,0,d5b92c5aacef5da5fe3f98491549d2c6655e7efc878d68dfcc1993d6f904a800,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,random_noise,1,True,True,budget_exhausted,False,5,,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,random_noise,2,False,True,budget_exhausted,False,5,,300,600,24.597864684881642,0.00031347014009952545,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,random_noise,3,False,True,budget_exhausted,False,5,,300,600,25.197857453953475,0.0004609308671206236,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,random_noise,4,False,True,budget_exhausted,False,5,,300,600,24.193482536124066,0.00043020397424697876,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,random_noise,5,False,True,success,True,5,,266,540,21.813124695094302,0.00044977408833801746,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,noise_only,1,True,True,budget_exhausted,False,,5,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,noise_only,2,False,True,budget_exhausted,False,,5,300,600,24.38834292301908,6.945111644919962,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3478,0,258,0,0,0,3736,0
libero_goal_ood:seed19:task6:state0,noise_only,3,False,True,budget_exhausted,False,,5,300,600,24.22689657099545,8.150591250043362,1,2,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3821,0,285,0,0,0,4106,0
libero_goal_ood:seed19:task6:state0,noise_only,4,False,True,budget_exhausted,False,,5,300,600,24.437398923095316,15.83662066818215,1,3,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4174,0,285,0,0,0,4459,0
libero_goal_ood:seed19:task6:state0,noise_only,5,False,True,budget_exhausted,False,,5,300,600,24.383893402991816,8.85688512492925,1,4,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4533,0,295,0,0,0,4828,0
libero_goal_ood:seed19:task6:state0,language_only,1,True,True,budget_exhausted,False,2,,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,language_only,2,False,True,success,True,2,,99,200,10.015619802987203,6.82713331701234,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3423,0,234,0,0,0,3657,0
libero_goal_ood:seed19:task6:state0,vision_only,1,True,True,budget_exhausted,False,,5,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,vision_only,2,False,True,budget_exhausted,False,,5,300,600,24.34380867006257,12.55355728091672,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3339,0,227,0,0,0,3566,0
libero_goal_ood:seed19:task6:state0,vision_only,3,False,True,budget_exhausted,False,,5,300,600,24.398863300913945,8.458259142935276,1,2,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3650,0,249,0,0,0,3899,0
libero_goal_ood:seed19:task6:state0,vision_only,4,False,True,budget_exhausted,False,,5,300,600,24.301556919002905,9.947526236996055,1,3,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3967,0,347,0,91,0,4314,0
libero_goal_ood:seed19:task6:state0,vision_only,5,False,True,budget_exhausted,False,,5,300,600,24.54675783100538,18.75851580919698,1,4,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4284,0,368,0,99,0,4652,0
libero_goal_ood:seed19:task6:state0,noise_language,1,True,True,budget_exhausted,False,2,,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,noise_language,2,False,True,success,True,2,,97,200,9.914628718048334,17.02255547605455,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3554,0,287,0,0,0,3841,0
libero_goal_ood:seed19:task6:state0,noise_vision,1,True,True,budget_exhausted,False,,5,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,noise_vision,2,False,True,budget_exhausted,False,,5,300,600,24.37204995099455,8.019212685991079,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3482,0,289,0,0,0,3771,0
libero_goal_ood:seed19:task6:state0,noise_vision,3,False,True,budget_exhausted,False,,5,300,600,24.16200401284732,8.727800930151716,1,2,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3863,0,316,0,0,0,4179,0
libero_goal_ood:seed19:task6:state0,noise_vision,4,False,True,budget_exhausted,False,,5,300,600,23.748994623078033,9.300176553893834,1,3,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4266,0,452,0,49,0,4718,0
libero_goal_ood:seed19:task6:state0,noise_vision,5,False,True,budget_exhausted,False,,5,300,600,24.381822757888585,9.679174544056877,1,4,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4682,0,389,0,46,0,5071,0
libero_goal_ood:seed19:task6:state0,language_vision,1,True,True,budget_exhausted,False,4,,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,language_vision,2,False,True,budget_exhausted,False,4,,300,600,25.16108652902767,6.758799561997876,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3407,0,262,0,0,0,3669,0
libero_goal_ood:seed19:task6:state0,language_vision,3,False,True,budget_exhausted,False,4,,300,600,25.491893735947087,11.11433987505734,1,2,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3752,0,420,0,149,0,4172,0
libero_goal_ood:seed19:task6:state0,language_vision,4,False,True,success,True,4,,95,190,9.2897079938557,10.538214089814574,1,3,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4095,0,377,0,113,0,4472,0
libero_goal_ood:seed19:task6:state0,joint,1,True,True,budget_exhausted,False,,5,300,600,39.66034871805459,0,0,0,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task6:state0,joint,2,False,True,budget_exhausted,False,,5,300,600,25.580634630052373,12.465234532952309,1,1,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3546,0,321,0,0,0,3867,0
libero_goal_ood:seed19:task6:state0,joint,3,False,True,budget_exhausted,False,,5,300,600,26.20165673084557,12.354451410006732,1,2,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,3960,0,515,0,162,0,4475,0
libero_goal_ood:seed19:task6:state0,joint,4,False,True,budget_exhausted,False,,5,300,600,25.471159117063507,11.972361165098846,1,3,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4401,0,503,0,49,0,4904,0
libero_goal_ood:seed19:task6:state0,joint,5,False,True,budget_exhausted,False,,5,300,600,25.462649611989036,10.930096794152632,1,4,77cfdd74db1e5e0c719c932f47b267f7d741cdf294875e2085a772e1b8ae7114,4860,0,516,0,67,0,5376,0
libero_goal_ood:seed19:task7:state0,random_noise,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,random_noise,2,False,True,budget_exhausted,False,,5,300,600,25.441035189665854,0.0003364458680152893,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,random_noise,3,False,True,budget_exhausted,False,,5,300,600,24.90305754216388,0.0004944149404764175,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,random_noise,4,False,True,budget_exhausted,False,,5,300,600,24.735951240174472,0.00047750910744071007,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,random_noise,5,False,True,budget_exhausted,False,,5,300,600,24.257351936306804,0.00046766409650444984,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,noise_only,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,noise_only,2,False,True,budget_exhausted,False,,5,300,600,24.319074908737093,11.274121473077685,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3496,0,264,0,0,0,3760,0
libero_goal_ood:seed19:task7:state0,noise_only,3,False,True,budget_exhausted,False,,5,300,600,24.654620601329952,12.423386248759925,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3840,0,289,0,0,0,4129,0
libero_goal_ood:seed19:task7:state0,noise_only,4,False,True,budget_exhausted,False,,5,300,600,24.77499086689204,9.91544619295746,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4208,0,294,0,0,0,4502,0
libero_goal_ood:seed19:task7:state0,noise_only,5,False,True,budget_exhausted,False,,5,300,600,24.603924862109125,8.438367729075253,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4564,0,350,0,51,0,4914,0
libero_goal_ood:seed19:task7:state0,language_only,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,language_only,2,False,True,budget_exhausted,False,,5,300,600,26.955222121905535,9.288977834861726,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3429,0,269,0,38,0,3698,0
libero_goal_ood:seed19:task7:state0,language_only,3,False,True,budget_exhausted,False,,5,300,600,27.470753768924624,21.12375978101045,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3713,0,282,0,43,0,3995,0
libero_goal_ood:seed19:task7:state0,language_only,4,False,True,budget_exhausted,False,,5,300,600,27.04013769607991,21.508806691970676,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4028,0,333,0,93,0,4361,0
libero_goal_ood:seed19:task7:state0,language_only,5,False,True,budget_exhausted,False,,5,300,600,25.700048996135592,9.554059815127403,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4325,0,328,0,78,0,4653,0
libero_goal_ood:seed19:task7:state0,vision_only,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,vision_only,2,False,True,budget_exhausted,False,,5,300,600,26.1896146601066,8.064231362193823,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3347,0,218,0,0,0,3565,0
libero_goal_ood:seed19:task7:state0,vision_only,3,False,True,budget_exhausted,False,,5,300,600,26.05130702164024,7.187852920033038,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3641,0,235,0,0,0,3876,0
libero_goal_ood:seed19:task7:state0,vision_only,4,False,True,budget_exhausted,False,,5,300,600,25.397568572778255,8.783632146194577,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3944,0,337,0,77,0,4281,0
libero_goal_ood:seed19:task7:state0,vision_only,5,False,True,budget_exhausted,False,,5,300,600,25.53239108202979,11.357175294775516,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4269,0,360,0,76,0,4629,0
libero_goal_ood:seed19:task7:state0,noise_language,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,noise_language,2,False,True,budget_exhausted,False,,5,300,600,25.495817207731307,8.105245083104819,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3562,0,344,0,43,0,3906,0
libero_goal_ood:seed19:task7:state0,noise_language,3,False,True,budget_exhausted,False,,5,300,600,25.488780149258673,18.631666243076324,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3948,0,442,0,110,0,4390,0
libero_goal_ood:seed19:task7:state0,noise_language,4,False,True,budget_exhausted,False,,5,300,600,25.74387355009094,9.2668650848791,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4368,0,412,0,72,0,4780,0
libero_goal_ood:seed19:task7:state0,noise_language,5,False,True,budget_exhausted,False,,5,300,600,25.51196510810405,11.65564156183973,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4777,0,480,0,91,0,5257,0
libero_goal_ood:seed19:task7:state0,noise_vision,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,noise_vision,2,False,False,proposal_error,False,,5,0,0,0.0,10.312457703053951,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3500,0,364,0,64,0,3864,0
libero_goal_ood:seed19:task7:state0,noise_vision,3,False,True,budget_exhausted,False,,5,300,600,24.88927507121116,25.533668264746666,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3566,0,308,0,0,0,3874,0
libero_goal_ood:seed19:task7:state0,noise_vision,4,False,True,budget_exhausted,False,,5,300,600,24.497551177162677,10.843492907937616,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3969,0,330,0,0,0,4299,0
libero_goal_ood:seed19:task7:state0,noise_vision,5,False,True,budget_exhausted,False,,5,300,600,25.231736178975552,8.044730851892382,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4381,0,343,0,0,0,4724,0
libero_goal_ood:seed19:task7:state0,language_vision,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,language_vision,2,False,True,budget_exhausted,False,,5,300,600,25.89646378858015,17.678758949041367,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3425,0,353,0,74,0,3778,0
libero_goal_ood:seed19:task7:state0,language_vision,3,False,True,budget_exhausted,False,,5,300,600,25.817417596001178,19.400007447227836,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3782,0,376,0,104,0,4158,0
libero_goal_ood:seed19:task7:state0,language_vision,4,False,True,budget_exhausted,False,,5,300,600,26.169637883082032,16.04304445302114,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4119,0,304,0,30,0,4423,0
libero_goal_ood:seed19:task7:state0,language_vision,5,False,True,budget_exhausted,False,,5,300,600,26.03973867930472,10.019243738148361,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4467,0,445,0,84,0,4912,0
libero_goal_ood:seed19:task7:state0,joint,1,True,True,budget_exhausted,False,,5,300,600,39.15914061199874,0,0,0,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,0,0,0,0,0,0,0,0
libero_goal_ood:seed19:task7:state0,joint,2,False,True,budget_exhausted,False,,5,300,600,25.74305013101548,10.694092752877623,1,1,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3564,0,409,0,71,0,3973,0
libero_goal_ood:seed19:task7:state0,joint,3,False,True,budget_exhausted,False,,5,300,600,25.851574490312487,10.680516254156828,1,2,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,3997,0,455,0,89,0,4452,0
libero_goal_ood:seed19:task7:state0,joint,4,False,True,budget_exhausted,False,,5,300,600,25.47744593815878,19.04556991206482,1,3,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4454,0,537,0,163,0,4991,0
libero_goal_ood:seed19:task7:state0,joint,5,False,True,budget_exhausted,False,,5,300,600,25.38651209976524,12.71198897017166,1,4,a295224f57d5322fe635dc6c93befa6bd6ba2b3ba7510697291f1c010052a6ea,4903,0,515,0,170,0,5418,0
libero_goal_ood:seed19:task8:state0,random_noise,1,True,True,success,True,1,,260,520,35.89105545496568,0,0,0,ab0bbc8b240b98d3659847b41d446f27022161bb5581f8f0e1a9b93354a52b56,0,0,0,0,0,0,0,0
